levelCount=0, ghost.PINKY.currentNodeIndex=1292, pacman.currentNodeIndex=977, ghost.BLINKY.lastMoveMade=NEUTRAL, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=1, ghost.SUE.currentNodeIndex=1292, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=NEUTRAL, score=0, currentLevelTime=1, ghost.SUE.lastMoveMade=NEUTRAL, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1292, ghost.INKY.lastMoveMade=NEUTRAL, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=3, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=1292
levelCount=0, ghost.PINKY.currentNodeIndex=737, pacman.currentNodeIndex=1234, ghost.BLINKY.lastMoveMade=RIGHT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=429, ghost.SUE.currentNodeIndex=748, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=270, currentLevelTime=429, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1025, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=30
levelCount=0, ghost.PINKY.currentNodeIndex=738, pacman.currentNodeIndex=1233, ghost.BLINKY.lastMoveMade=RIGHT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=430, ghost.SUE.currentNodeIndex=747, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=270, currentLevelTime=430, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1026, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=31
levelCount=0, ghost.PINKY.currentNodeIndex=739, pacman.currentNodeIndex=1234, ghost.BLINKY.lastMoveMade=RIGHT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=431, ghost.SUE.currentNodeIndex=746, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=270, currentLevelTime=431, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1027, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=32
levelCount=0, ghost.PINKY.currentNodeIndex=740, pacman.currentNodeIndex=1235, ghost.BLINKY.lastMoveMade=RIGHT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=432, ghost.SUE.currentNodeIndex=745, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=270, currentLevelTime=432, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1028, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=33
levelCount=0, ghost.PINKY.currentNodeIndex=676, pacman.currentNodeIndex=1236, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=433, ghost.SUE.currentNodeIndex=744, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=270, currentLevelTime=433, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1034, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=34
levelCount=0, ghost.PINKY.currentNodeIndex=670, pacman.currentNodeIndex=1237, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=434, ghost.SUE.currentNodeIndex=743, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=270, currentLevelTime=434, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1040, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=35
levelCount=0, ghost.PINKY.currentNodeIndex=664, pacman.currentNodeIndex=1236, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=435, ghost.SUE.currentNodeIndex=742, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=270, currentLevelTime=435, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1046, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=36
levelCount=0, ghost.PINKY.currentNodeIndex=658, pacman.currentNodeIndex=1235, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=436, ghost.SUE.currentNodeIndex=741, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=270, currentLevelTime=436, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1052, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=37
levelCount=0, ghost.PINKY.currentNodeIndex=652, pacman.currentNodeIndex=1236, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=437, ghost.SUE.currentNodeIndex=677, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=270, currentLevelTime=437, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1058, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=38
levelCount=0, ghost.PINKY.currentNodeIndex=646, pacman.currentNodeIndex=1237, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=438, ghost.SUE.currentNodeIndex=671, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=270, currentLevelTime=438, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1064, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=39
levelCount=0, ghost.PINKY.currentNodeIndex=640, pacman.currentNodeIndex=1238, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=439, ghost.SUE.currentNodeIndex=665, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=270, currentLevelTime=439, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1070, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=40
levelCount=0, ghost.PINKY.currentNodeIndex=634, pacman.currentNodeIndex=1239, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=440, ghost.SUE.currentNodeIndex=659, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=440, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1076, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=41
levelCount=0, ghost.PINKY.currentNodeIndex=628, pacman.currentNodeIndex=1240, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=441, ghost.SUE.currentNodeIndex=653, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=441, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1082, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=42
levelCount=0, ghost.PINKY.currentNodeIndex=622, pacman.currentNodeIndex=1239, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=442, ghost.SUE.currentNodeIndex=647, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=442, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1088, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=43
levelCount=0, ghost.PINKY.currentNodeIndex=616, pacman.currentNodeIndex=1238, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=443, ghost.SUE.currentNodeIndex=641, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=443, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1094, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=44
levelCount=0, ghost.PINKY.currentNodeIndex=599, pacman.currentNodeIndex=1237, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=444, ghost.SUE.currentNodeIndex=635, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=444, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1124, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=45
levelCount=0, ghost.PINKY.currentNodeIndex=583, pacman.currentNodeIndex=1238, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=445, ghost.SUE.currentNodeIndex=629, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=445, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1130, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=46
levelCount=0, ghost.PINKY.currentNodeIndex=579, pacman.currentNodeIndex=1239, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=446, ghost.SUE.currentNodeIndex=623, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=446, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1136, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=47
levelCount=0, ghost.PINKY.currentNodeIndex=575, pacman.currentNodeIndex=1238, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=447, ghost.SUE.currentNodeIndex=617, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=447, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1142, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=48
levelCount=0, ghost.PINKY.currentNodeIndex=571, pacman.currentNodeIndex=1237, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=448, ghost.SUE.currentNodeIndex=611, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=448, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1148, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=49
levelCount=0, ghost.PINKY.currentNodeIndex=567, pacman.currentNodeIndex=1238, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=449, ghost.SUE.currentNodeIndex=610, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=449, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1154, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=50
levelCount=0, ghost.PINKY.currentNodeIndex=563, pacman.currentNodeIndex=1239, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=450, ghost.SUE.currentNodeIndex=609, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=450, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1160, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=51
levelCount=0, ghost.PINKY.currentNodeIndex=559, pacman.currentNodeIndex=1240, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=451, ghost.SUE.currentNodeIndex=608, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=451, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1166, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=52
levelCount=0, ghost.PINKY.currentNodeIndex=555, pacman.currentNodeIndex=1241, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=452, ghost.SUE.currentNodeIndex=607, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=452, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1172, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=53
levelCount=0, ghost.PINKY.currentNodeIndex=551, pacman.currentNodeIndex=1242, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=453, ghost.SUE.currentNodeIndex=606, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=280, currentLevelTime=453, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1178, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=54
levelCount=0, ghost.PINKY.currentNodeIndex=547, pacman.currentNodeIndex=1243, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=454, ghost.SUE.currentNodeIndex=605, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=290, currentLevelTime=454, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1184, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=55
levelCount=0, ghost.PINKY.currentNodeIndex=543, pacman.currentNodeIndex=1244, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=455, ghost.SUE.currentNodeIndex=604, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=290, currentLevelTime=455, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1190, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=56
levelCount=0, ghost.PINKY.currentNodeIndex=516, pacman.currentNodeIndex=1245, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=456, ghost.SUE.currentNodeIndex=603, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=290, currentLevelTime=456, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1291, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=57
levelCount=0, ghost.PINKY.currentNodeIndex=454, pacman.currentNodeIndex=1246, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=457, ghost.SUE.currentNodeIndex=602, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=290, currentLevelTime=457, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1290, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=82
levelCount=0, ghost.PINKY.currentNodeIndex=450, pacman.currentNodeIndex=1247, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=458, ghost.SUE.currentNodeIndex=601, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=300, currentLevelTime=458, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1289, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=88
levelCount=0, ghost.PINKY.currentNodeIndex=446, pacman.currentNodeIndex=1248, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=459, ghost.SUE.currentNodeIndex=600, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=300, currentLevelTime=459, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1288, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=94
levelCount=0, ghost.PINKY.currentNodeIndex=442, pacman.currentNodeIndex=1249, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=460, ghost.SUE.currentNodeIndex=599, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=300, currentLevelTime=460, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1287, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=100
levelCount=0, ghost.PINKY.currentNodeIndex=438, pacman.currentNodeIndex=1250, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=461, ghost.SUE.currentNodeIndex=583, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=300, currentLevelTime=461, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1286, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=106
levelCount=0, ghost.PINKY.currentNodeIndex=434, pacman.currentNodeIndex=1251, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=462, ghost.SUE.currentNodeIndex=579, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=462, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1285, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=112
levelCount=0, ghost.PINKY.currentNodeIndex=430, pacman.currentNodeIndex=1252, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=463, ghost.SUE.currentNodeIndex=575, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=463, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1284, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=118
levelCount=0, ghost.PINKY.currentNodeIndex=426, pacman.currentNodeIndex=1253, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=464, ghost.SUE.currentNodeIndex=571, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=464, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1283, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=124
levelCount=0, ghost.PINKY.currentNodeIndex=422, pacman.currentNodeIndex=1254, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=465, ghost.SUE.currentNodeIndex=567, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=465, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1282, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=130
